puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
66,0,66/img/puzzle_66_0.png,"An arrow pointing from one thing to another means that the second thing is icier than the first. For example, thing B is icier than thing A. Which is the iciest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-0-1,nan
66,1,66/img/puzzle_66_1.png,"An arrow pointing from one thing to another means that the second thing is nearer than the first. For example, thing B is nearer than thing A. Which is the nearest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-1-1,nan
66,2,66/img/puzzle_66_2.png,"An arrow pointing from one thing to another means that the second thing is lonelier than the first. For example, thing B is lonelier than thing A. Which is the loneliest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-2-1,nan
66,3,66/img/puzzle_66_3.png,"An arrow pointing from one thing to another means that the second thing is stricter than the first. For example, thing B is stricter than thing A. Which is the strictest thing? A: A,B: B,C: C,D: D,E: E",E,nan,NO_FINAL_ANSWER,nan,66-3-1,nan
66,4,66/img/puzzle_66_4.png,"An arrow pointing from one thing to another means that the second thing is prouder than the first. For example, thing B is prouder than thing A. Which is the proudest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-4-1,nan
66,5,66/img/puzzle_66_5.png,"An arrow pointing from one thing to another means that the second thing is milder than the first. For example, thing B is milder than thing A. Which is the mildest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-5-1,nan
66,6,66/img/puzzle_66_6.png,"An arrow pointing from one thing to another means that the second thing is narrower than the first. For example, thing B is narrower than thing A. Which is the narrowest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-6-1,nan
66,7,66/img/puzzle_66_7.png,"An arrow pointing from one thing to another means that the second thing is narrower than the first. For example, thing B is narrower than thing A. Which is the narrowest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-7-1,nan
66,8,66/img/puzzle_66_8.png,"An arrow pointing from one thing to another means that the second thing is poorer than the first. For example, thing B is poorer than thing A. Which is the poorest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-8-1,nan
66,9,66/img/puzzle_66_9.png,"An arrow pointing from one thing to another means that the second thing is taller than the first. For example, thing B is taller than thing A. Which is the tallest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-9-1,nan
66,10,66/img/puzzle_66_10.png,"An arrow pointing from one thing to another means that the second thing is prouder than the first. For example, thing B is prouder than thing A. Which is the proudest thing? A: A,B: B,C: C,D: D,E: E",E,nan,NO_FINAL_ANSWER,nan,66-10-1,nan
66,11,66/img/puzzle_66_11.png,"An arrow pointing from one thing to another means that the second thing is neater than the first. For example, thing B is neater than thing A. Which is the neatest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-11-1,nan
66,12,66/img/puzzle_66_12.png,"An arrow pointing from one thing to another means that the second thing is sharper than the first. For example, thing B is sharper than thing A. Which is the sharpest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-12-1,nan
66,13,66/img/puzzle_66_13.png,"An arrow pointing from one thing to another means that the second thing is graver than the first. For example, thing B is graver than thing A. Which is the gravest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-13-1,nan
66,14,66/img/puzzle_66_14.png,"An arrow pointing from one thing to another means that the second thing is needier than the first. For example, thing B is needier than thing A. Which is the neediest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-14-1,nan
66,15,66/img/puzzle_66_15.png,"An arrow pointing from one thing to another means that the second thing is milder than the first. For example, thing B is milder than thing A. Which is the mildest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-15-1,nan
66,16,66/img/puzzle_66_16.png,"An arrow pointing from one thing to another means that the second thing is purer than the first. For example, thing B is purer than thing A. Which is the purest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-16-1,nan
66,17,66/img/puzzle_66_17.png,"An arrow pointing from one thing to another means that the second thing is bolder than the first. For example, thing B is bolder than thing A. Which is the boldest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-17-1,nan
66,18,66/img/puzzle_66_18.png,"An arrow pointing from one thing to another means that the second thing is slower than the first. For example, thing B is slower than thing A. Which is the slowest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-18-1,nan
66,19,66/img/puzzle_66_19.png,"An arrow pointing from one thing to another means that the second thing is earlier than the first. For example, thing B is earlier than thing A. Which is the earliest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-19-1,nan
66,20,66/img/puzzle_66_20.png,"An arrow pointing from one thing to another means that the second thing is higher than the first. For example, thing B is higher than thing A. Which is the highest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-20-1,nan
66,21,66/img/puzzle_66_21.png,"An arrow pointing from one thing to another means that the second thing is lighter than the first. For example, thing B is lighter than thing A. Which is the lightest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-21-1,nan
66,22,66/img/puzzle_66_22.png,"An arrow pointing from one thing to another means that the second thing is deeper than the first. For example, thing B is deeper than thing A. Which is the deepest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-22-1,nan
66,23,66/img/puzzle_66_23.png,"An arrow pointing from one thing to another means that the second thing is friendlier than the first. For example, thing B is friendlier than thing A. Which is the friendliest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-23-1,nan
66,24,66/img/puzzle_66_24.png,"An arrow pointing from one thing to another means that the second thing is blander than the first. For example, thing B is blander than thing A. Which is the blandest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-24-1,nan
66,25,66/img/puzzle_66_25.png,"An arrow pointing from one thing to another means that the second thing is thinner than the first. For example, thing B is thinner than thing A. Which is the thinnest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-25-1,nan
66,26,66/img/puzzle_66_26.png,"An arrow pointing from one thing to another means that the second thing is more interesting than the first. For example, thing B is more interesting than thing A. Which is the most interesting thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-26-1,nan
66,27,66/img/puzzle_66_27.png,"An arrow pointing from one thing to another means that the second thing is prouder than the first. For example, thing B is prouder than thing A. Which is the proudest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-27-1,nan
66,28,66/img/puzzle_66_28.png,"An arrow pointing from one thing to another means that the second thing is denser than the first. For example, thing B is denser than thing A. Which is the densest thing? A: A,B: B,C: C,D: D,E: E",E,nan,NO_FINAL_ANSWER,nan,66-28-1,nan
66,29,66/img/puzzle_66_29.png,"An arrow pointing from one thing to another means that the second thing is purer than the first. For example, thing B is purer than thing A. Which is the purest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-29-1,nan
66,30,66/img/puzzle_66_30.png,"An arrow pointing from one thing to another means that the second thing is rustier than the first. For example, thing B is rustier than thing A. Which is the rustiest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-30-1,nan
66,31,66/img/puzzle_66_31.png,"An arrow pointing from one thing to another means that the second thing is more popular than the first. For example, thing B is more popular than thing A. Which is the most popular thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-31-1,nan
66,32,66/img/puzzle_66_32.png,"An arrow pointing from one thing to another means that the second thing is cooler than the first. For example, thing B is cooler than thing A. Which is the coolest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-32-1,nan
66,33,66/img/puzzle_66_33.png,"An arrow pointing from one thing to another means that the second thing is milder than the first. For example, thing B is milder than thing A. Which is the mildest thing? A: A,B: B,C: C,D: D,E: E",E,nan,NO_FINAL_ANSWER,nan,66-33-1,nan
66,34,66/img/puzzle_66_34.png,"An arrow pointing from one thing to another means that the second thing is healthier than the first. For example, thing B is healthier than thing A. Which is the healthiest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-34-1,nan
66,35,66/img/puzzle_66_35.png,"An arrow pointing from one thing to another means that the second thing is louder than the first. For example, thing B is louder than thing A. Which is the loudest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-35-1,nan
66,36,66/img/puzzle_66_36.png,"An arrow pointing from one thing to another means that the second thing is colder than the first. For example, thing B is colder than thing A. Which is the coldest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-36-1,nan
66,37,66/img/puzzle_66_37.png,"An arrow pointing from one thing to another means that the second thing is smaller than the first. For example, thing B is smaller than thing A. Which is the smallest thing? A: A,B: B,C: C,D: D,E: E",E,nan,NO_FINAL_ANSWER,nan,66-37-1,nan
66,38,66/img/puzzle_66_38.png,"An arrow pointing from one thing to another means that the second thing is larger than the first. For example, thing B is larger than thing A. Which is the largest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-38-1,nan
66,39,66/img/puzzle_66_39.png,"An arrow pointing from one thing to another means that the second thing is sunnier than the first. For example, thing B is sunnier than thing A. Which is the sunniest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-39-1,nan
66,40,66/img/puzzle_66_40.png,"An arrow pointing from one thing to another means that the second thing is cheaper than the first. For example, thing B is cheaper than thing A. Which is the cheapest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-40-1,nan
66,41,66/img/puzzle_66_41.png,"An arrow pointing from one thing to another means that the second thing is happier than the first. For example, thing B is happier than thing A. Which is the happiest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-41-1,nan
66,42,66/img/puzzle_66_42.png,"An arrow pointing from one thing to another means that the second thing is easier than the first. For example, thing B is easier than thing A. Which is the easiest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-42-1,nan
66,43,66/img/puzzle_66_43.png,"An arrow pointing from one thing to another means that the second thing is blander than the first. For example, thing B is blander than thing A. Which is the blandest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-43-1,nan
66,44,66/img/puzzle_66_44.png,"An arrow pointing from one thing to another means that the second thing is nearer than the first. For example, thing B is nearer than thing A. Which is the nearest thing? A: A,B: B,C: C,D: D,E: E",E,nan,NO_FINAL_ANSWER,nan,66-44-1,nan
66,45,66/img/puzzle_66_45.png,"An arrow pointing from one thing to another means that the second thing is quieter than the first. For example, thing B is quieter than thing A. Which is the quietest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-45-1,nan
66,46,66/img/puzzle_66_46.png,"An arrow pointing from one thing to another means that the second thing is sunnier than the first. For example, thing B is sunnier than thing A. Which is the sunniest thing? A: A,B: B,C: C,D: D,E: E",D,nan,NO_FINAL_ANSWER,nan,66-46-1,nan
66,47,66/img/puzzle_66_47.png,"An arrow pointing from one thing to another means that the second thing is cooler than the first. For example, thing B is cooler than thing A. Which is the coolest thing? A: A,B: B,C: C,D: D,E: E",C,nan,NO_FINAL_ANSWER,nan,66-47-1,nan
66,48,66/img/puzzle_66_48.png,"An arrow pointing from one thing to another means that the second thing is bossier than the first. For example, thing B is bossier than thing A. Which is the bossiest thing? A: A,B: B,C: C,D: D,E: E",B,nan,NO_FINAL_ANSWER,nan,66-48-1,nan
66,49,66/img/puzzle_66_49.png,"An arrow pointing from one thing to another means that the second thing is sharper than the first. For example, thing B is sharper than thing A. Which is the sharpest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-49-1,nan
66,50,66/img/puzzle_66_50.png,"An arrow pointing from one thing to another means that the second thing is lighter than the first. For example, thing B is lighter than thing A. Which is the lightest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-50-1,nan
66,51,66/img/puzzle_66_51.png,"An arrow pointing from one thing to another means that the second thing is greedier than the first. For example, thing B is greedier than thing A. Which is the greediest thing? A: A,B: B,C: C,D: D,E: E",E,nan,NO_FINAL_ANSWER,nan,66-51-1,nan
66,52,66/img/puzzle_66_52.png,"An arrow pointing from one thing to another means that the second thing is higher than the first. For example, thing B is higher than thing A. Which is the highest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-52-1,nan
66,53,66/img/puzzle_66_53.png,"An arrow pointing from one thing to another means that the second thing is prouder than the first. For example, thing B is prouder than thing A. Which is the proudest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-53-1,nan
66,54,66/img/puzzle_66_54.png,"An arrow pointing from one thing to another means that the second thing is warmer than the first. For example, thing B is warmer than thing A. Which is the warmest thing? A: A,B: B,C: C,D: D,E: E",A,nan,NO_FINAL_ANSWER,nan,66-54-1,nan
