puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
60,1,60/img/puzzle_60_1.png,"To calculate the product of 5, 2 and 4, Marilyn has to press the keys of her calculator six times, as shown in the picture. Marilyn wants to add all the numbers from 29 to 43 using her calculator. How many times will Marilyn have to press the keys of her calculator? A: 86,B: 3,C: 47,D: 45,E: 55",D,nan,NO_FINAL_ANSWER,nan,60-1-1,nan
60,2,60/img/puzzle_60_2.png,"To calculate the product of 5, 2 and 4, Michael has to press the keys of his calculator six times, as shown in the picture. Michael wants to multiply all the numbers from 20 to 43 using his calculator. How many times will Michael have to press the keys of his calculator? A: 72,B: 92,C: 13,D: 113,E: 23",A,nan,NO_FINAL_ANSWER,nan,60-2-1,nan
60,3,60/img/puzzle_60_3.png,"To calculate the product of 5, 2 and 4, Harold has to press the keys of his calculator six times, as shown in the picture. Harold wants to add all the numbers from 6 to 43 using his calculator. How many times will Harold have to press the keys of his calculator? A: 129,B: 110,C: 7,D: 29,E: 194",B,nan,NO_FINAL_ANSWER,nan,60-3-1,nan
60,4,60/img/puzzle_60_4.png,"To calculate the product of 5, 2 and 4, Bruce has to press the keys of his calculator six times, as shown in the picture. Bruce wants to add all the numbers from 22 to 29 using his calculator. How many times will Bruce have to press the keys of his calculator? A: 24,B: 17,C: 9,D: 7,E: 46",A,nan,NO_FINAL_ANSWER,nan,60-4-1,nan
60,5,60/img/puzzle_60_5.png,"To calculate the product of 5, 2 and 4, Francis has to press the keys of her calculator six times, as shown in the picture. Francis wants to multiply all the numbers from 22 to 55 using her calculator. How many times will Francis have to press the keys of her calculator? A: 102,B: 196,C: 172,D: 97,E: 192",A,nan,NO_FINAL_ANSWER,nan,60-5-1,nan
60,6,60/img/puzzle_60_6.png,"To calculate the product of 5, 2 and 4, Calvin has to press the keys of his calculator six times, as shown in the picture. Calvin wants to add all the numbers from 11 to 34 using his calculator. How many times will Calvin have to press the keys of his calculator? A: 110,B: 133,C: 124,D: 95,E: 72",E,nan,NO_FINAL_ANSWER,nan,60-6-1,nan
60,7,60/img/puzzle_60_7.png,"To calculate the product of 5, 2 and 4, Richard has to press the keys of his calculator six times, as shown in the picture. Richard wants to add all the numbers from 24 to 27 using his calculator. How many times will Richard have to press the keys of his calculator? A: 18,B: 6,C: 20,D: 12,E: 10",D,nan,NO_FINAL_ANSWER,nan,60-7-1,nan
60,8,60/img/puzzle_60_8.png,"To calculate the product of 5, 2 and 4, Guadalupe has to press the keys of her calculator six times, as shown in the picture. Guadalupe wants to add all the numbers from 14 to 30 using her calculator. How many times will Guadalupe have to press the keys of her calculator? A: 45,B: 51,C: 65,D: 95,E: 72",B,nan,NO_FINAL_ANSWER,nan,60-8-1,nan
60,9,60/img/puzzle_60_9.png,"To calculate the product of 5, 2 and 4, Gary has to press the keys of his calculator six times, as shown in the picture. Gary wants to multiply all the numbers from 19 to 54 using his calculator. How many times will Gary have to press the keys of his calculator? A: 189,B: 115,C: 108,D: 142,E: 104",C,nan,NO_FINAL_ANSWER,nan,60-9-1,nan
60,10,60/img/puzzle_60_10.png,"To calculate the product of 5, 2 and 4, Matthew has to press the keys of his calculator six times, as shown in the picture. Matthew wants to add all the numbers from 8 to 35 using his calculator. How many times will Matthew have to press the keys of his calculator? A: 93,B: 89,C: 144,D: 29,E: 82",E,nan,NO_FINAL_ANSWER,nan,60-10-1,nan
60,11,60/img/puzzle_60_11.png,"To calculate the product of 5, 2 and 4, Shirley has to press the keys of his calculator six times, as shown in the picture. Shirley wants to add all the numbers from 4 to 37 using his calculator. How many times will Shirley have to press the keys of his calculator? A: 47,B: 91,C: 96,D: 70,E: 72",C,nan,NO_FINAL_ANSWER,nan,60-11-1,nan
60,12,60/img/puzzle_60_12.png,"To calculate the product of 5, 2 and 4, Edward has to press the keys of his calculator six times, as shown in the picture. Edward wants to add all the numbers from 9 to 40 using his calculator. How many times will Edward have to press the keys of his calculator? A: 44,B: 53,C: 188,D: 95,E: 149",D,nan,NO_FINAL_ANSWER,nan,60-12-1,nan
60,13,60/img/puzzle_60_13.png,"To calculate the product of 5, 2 and 4, Kathy has to press the keys of her calculator six times, as shown in the picture. Kathy wants to add all the numbers from 29 to 45 using her calculator. How many times will Kathy have to press the keys of her calculator? A: 36,B: 51,C: 81,D: 7,E: 29",B,nan,NO_FINAL_ANSWER,nan,60-13-1,nan
60,14,60/img/puzzle_60_14.png,"To calculate the product of 5, 2 and 4, Pamela has to press the keys of her calculator six times, as shown in the picture. Pamela wants to add all the numbers from 29 to 32 using her calculator. How many times will Pamela have to press the keys of her calculator? A: 3,B: 1,C: 21,D: 13,E: 12",E,nan,NO_FINAL_ANSWER,nan,60-14-1,nan
60,15,60/img/puzzle_60_15.png,"To calculate the product of 5, 2 and 4, Michael has to press the keys of his calculator six times, as shown in the picture. Michael wants to add all the numbers from 24 to 52 using his calculator. How many times will Michael have to press the keys of his calculator? A: 73,B: 87,C: 139,D: 147,E: 126",B,nan,NO_FINAL_ANSWER,nan,60-15-1,nan
60,16,60/img/puzzle_60_16.png,"To calculate the product of 5, 2 and 4, Jamie has to press the keys of his calculator six times, as shown in the picture. Jamie wants to add all the numbers from 14 to 51 using his calculator. How many times will Jamie have to press the keys of his calculator? A: 88,B: 35,C: 114,D: 2,E: 30",C,nan,NO_FINAL_ANSWER,nan,60-16-1,nan
60,17,60/img/puzzle_60_17.png,"To calculate the product of 5, 2 and 4, Andrew has to press the keys of his calculator six times, as shown in the picture. Andrew wants to multiply all the numbers from 20 to 48 using his calculator. How many times will Andrew have to press the keys of his calculator? A: 23,B: 32,C: 87,D: 148,E: 169",C,nan,NO_FINAL_ANSWER,nan,60-17-1,nan
