puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
53,1,53/img/puzzle_53_1.png,"How many circles do not surround the monkey? A: 5,B: 1,C: 3,D: 4,E: 2",A,nan,NO_FINAL_ANSWER,nan,53-1-1,nan
53,2,53/img/puzzle_53_2.png,"How many circles do not surround the cat? A: 4,B: 3,C: 2,D: 1,E: 0",D,nan,NO_FINAL_ANSWER,nan,53-2-1,nan
53,3,53/img/puzzle_53_3.png,"How many circles do not surround the bird? A: 0,B: 3,C: 2,D: 1,E: 4",D,nan,NO_FINAL_ANSWER,nan,53-3-1,nan
53,4,53/img/puzzle_53_4.png,"How many circles do not surround the bird? A: 3,B: 4,C: 0,D: 2,E: 1",E,nan,NO_FINAL_ANSWER,nan,53-4-1,nan
53,5,53/img/puzzle_53_5.png,"How many circles do not surround the cat? A: 2,B: 0,C: 3,D: 1,E: 4",A,nan,NO_FINAL_ANSWER,nan,53-5-1,nan
53,6,53/img/puzzle_53_6.png,"How many circles do not surround the monkey? A: 0,B: 4,C: 2,D: 1,E: 3",B,nan,NO_FINAL_ANSWER,nan,53-6-1,nan
53,7,53/img/puzzle_53_7.png,"How many circles do not surround the monkey? A: 1,B: 4,C: 0,D: 2,E: 3",A,nan,NO_FINAL_ANSWER,nan,53-7-1,nan
53,8,53/img/puzzle_53_8.png,"How many circles do not surround the monkey? A: 1,B: 2,C: 4,D: 5,E: 3",D,nan,NO_FINAL_ANSWER,nan,53-8-1,nan
53,9,53/img/puzzle_53_9.png,"The monkey is completely surrounded by how many circles? A: 2,B: 4,C: 0,D: 3,E: 1",B,nan,NO_FINAL_ANSWER,nan,53-9-1,nan
53,10,53/img/puzzle_53_10.png,"How many circles do not surround the cat? A: 2,B: 3,C: 1,D: 4,E: 0",B,nan,NO_FINAL_ANSWER,nan,53-10-1,nan
53,11,53/img/puzzle_53_11.png,"How many circles do not surround the cat? A: 4,B: 3,C: 2,D: 1,E: 0",B,nan,NO_FINAL_ANSWER,nan,53-11-1,nan
53,12,53/img/puzzle_53_12.png,"The monkey is completely surrounded by how many circles? A: 0,B: 4,C: 1,D: 2,E: 3",A,nan,NO_FINAL_ANSWER,nan,53-12-1,nan
53,13,53/img/puzzle_53_13.png,"The bird is completely surrounded by how many circles? A: 3,B: 1,C: 2,D: 4,E: 0",D,nan,NO_FINAL_ANSWER,nan,53-13-1,nan
53,14,53/img/puzzle_53_14.png,"The bird is completely surrounded by how many circles? A: 4,B: 0,C: 3,D: 1,E: 2",E,nan,NO_FINAL_ANSWER,nan,53-14-1,nan
53,15,53/img/puzzle_53_15.png,"How many circles do not surround the cat? A: 3,B: 4,C: 0,D: 1,E: 2",D,nan,NO_FINAL_ANSWER,nan,53-15-1,nan
