puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
50,1,50/img/puzzle_50_1.png,"How many more small olive squares are there than small blue squares? A: 16,B: 12,C: 2,D: 3,E: 4",E,nan,NO_FINAL_ANSWER,nan,50-1-1,nan
50,2,50/img/puzzle_50_2.png,"How many small orange squares and small gray squares are there in total? A: 2,B: 20,C: 17,D: 11,E: 3",B,nan,NO_FINAL_ANSWER,nan,50-2-1,nan
50,3,50/img/puzzle_50_3.png,"How many small blue squares and small olive squares are there in total? A: 13,B: 36,C: 11,D: 15,E: 29",B,nan,NO_FINAL_ANSWER,nan,50-3-1,nan
50,4,50/img/puzzle_50_4.png,"How many small olive squares and small cyan squares are there in total? A: 6,B: 18,C: 8,D: 20,E: 14",D,nan,NO_FINAL_ANSWER,nan,50-4-1,nan
50,5,50/img/puzzle_50_5.png,"How many small cyan squares and small brown squares are there in total? A: 30,B: 10,C: 15,D: 18,E: 17",A,nan,NO_FINAL_ANSWER,nan,50-5-1,nan
50,6,50/img/puzzle_50_6.png,"How many small yellow squares and small brown squares are there in total? A: 20,B: 10,C: 4,D: 2,E: 16",A,nan,NO_FINAL_ANSWER,nan,50-6-1,nan
50,7,50/img/puzzle_50_7.png,"How many more small cyan squares are there than small orange squares? A: 7,B: 2,C: 4,D: 14,E: 3",B,nan,NO_FINAL_ANSWER,nan,50-7-1,nan
50,8,50/img/puzzle_50_8.png,"How many small purple squares and small orange squares are there in total? A: 1,B: 19,C: 24,D: 18,E: 12",C,nan,NO_FINAL_ANSWER,nan,50-8-1,nan
50,9,50/img/puzzle_50_9.png,"How many small purple squares and small cyan squares are there in total? A: 12,B: 0,C: 4,D: 10,E: 16",E,nan,NO_FINAL_ANSWER,nan,50-9-1,nan
50,10,50/img/puzzle_50_10.png,"How many small yellow squares and small blue squares are there in total? A: 9,B: 2,C: 16,D: 6,E: 11",C,nan,NO_FINAL_ANSWER,nan,50-10-1,nan
50,11,50/img/puzzle_50_11.png,"How many small blue squares and small orange squares are there in total? A: 9,B: 7,C: 16,D: 2,E: 4",C,nan,NO_FINAL_ANSWER,nan,50-11-1,nan
50,12,50/img/puzzle_50_12.png,"How many more small gray squares are there than small purple squares? A: 23,B: 11,C: 18,D: 8,E: 22",D,nan,NO_FINAL_ANSWER,nan,50-12-1,nan
50,13,50/img/puzzle_50_13.png,"How many more small cyan squares are there than small brown squares? A: 12,B: 19,C: 20,D: 2,E: 23",A,nan,NO_FINAL_ANSWER,nan,50-13-1,nan
50,14,50/img/puzzle_50_14.png,"How many more small red squares are there than small green squares? A: 24,B: 6,C: 16,D: 4,E: 9",C,nan,NO_FINAL_ANSWER,nan,50-14-1,nan
50,15,50/img/puzzle_50_15.png,"How many more small orange squares are there than small brown squares? A: 14,B: 7,C: 17,D: 5,E: 23",D,nan,NO_FINAL_ANSWER,nan,50-15-1,nan
50,16,50/img/puzzle_50_16.png,"How many small olive squares and small blue squares are there in total? A: 22,B: 25,C: 21,D: 1,E: 7",B,nan,NO_FINAL_ANSWER,nan,50-16-1,nan
50,17,50/img/puzzle_50_17.png,"How many small cyan squares and small blue squares are there in total? A: 20,B: 7,C: 10,D: 8,E: 15",A,nan,NO_FINAL_ANSWER,nan,50-17-1,nan
50,18,50/img/puzzle_50_18.png,"How many small green squares and small brown squares are there in total? A: 7,B: 27,C: 8,D: 30,E: 2",D,nan,NO_FINAL_ANSWER,nan,50-18-1,nan
50,19,50/img/puzzle_50_19.png,"How many small cyan squares and small yellow squares are there in total? A: 7,B: 14,C: 20,D: 19,E: 2",C,nan,NO_FINAL_ANSWER,nan,50-19-1,nan
50,20,50/img/puzzle_50_20.png,"How many small gray squares and small olive squares are there in total? A: 18,B: 19,C: 24,D: 0,E: 30",E,nan,NO_FINAL_ANSWER,nan,50-20-1,nan
50,21,50/img/puzzle_50_21.png,"How many more small purple squares are there than small yellow squares? A: 14,B: 10,C: 12,D: 13,E: 11",A,nan,NO_FINAL_ANSWER,nan,50-21-1,nan
50,22,50/img/puzzle_50_22.png,"How many small green squares and small purple squares are there in total? A: 14,B: 36,C: 24,D: 18,E: 17",B,nan,NO_FINAL_ANSWER,nan,50-22-1,nan
50,23,50/img/puzzle_50_23.png,"How many more small yellow squares are there than small purple squares? A: 11,B: 2,C: 17,D: 6,E: 21",B,nan,NO_FINAL_ANSWER,nan,50-23-1,nan
50,24,50/img/puzzle_50_24.png,"How many small purple squares and small green squares are there in total? A: 30,B: 14,C: 3,D: 26,E: 17",A,nan,NO_FINAL_ANSWER,nan,50-24-1,nan
50,25,50/img/puzzle_50_25.png,"How many more small olive squares are there than small brown squares? A: 22,B: 10,C: 29,D: 13,E: 8",B,nan,NO_FINAL_ANSWER,nan,50-25-1,nan
50,26,50/img/puzzle_50_26.png,"How many more small yellow squares are there than small blue squares? A: 18,B: 5,C: 15,D: 0,E: 6",D,nan,NO_FINAL_ANSWER,nan,50-26-1,nan
50,27,50/img/puzzle_50_27.png,"How many small olive squares and small blue squares are there in total? A: 22,B: 4,C: 0,D: 30,E: 6",D,nan,NO_FINAL_ANSWER,nan,50-27-1,nan
50,28,50/img/puzzle_50_28.png,"How many more small yellow squares are there than small red squares? A: 12,B: 2,C: 0,D: 8,E: 9",D,nan,NO_FINAL_ANSWER,nan,50-28-1,nan
50,29,50/img/puzzle_50_29.png,"How many more small blue squares are there than small orange squares? A: 6,B: 0,C: 1,D: 18,E: 3",B,nan,NO_FINAL_ANSWER,nan,50-29-1,nan
50,30,50/img/puzzle_50_30.png,"How many small yellow squares and small orange squares are there in total? A: 10,B: 36,C: 7,D: 22,E: 12",B,nan,NO_FINAL_ANSWER,nan,50-30-1,nan
50,31,50/img/puzzle_50_31.png,"How many more small yellow squares are there than small blue squares? A: 23,B: 15,C: 4,D: 12,E: 16",E,nan,NO_FINAL_ANSWER,nan,50-31-1,nan
50,32,50/img/puzzle_50_32.png,"How many more small red squares are there than small brown squares? A: 13,B: 8,C: 7,D: 2,E: 12",A,nan,NO_FINAL_ANSWER,nan,50-32-1,nan
50,33,50/img/puzzle_50_33.png,"How many more small green squares are there than small brown squares? A: 23,B: 11,C: 6,D: 25,E: 18",C,nan,NO_FINAL_ANSWER,nan,50-33-1,nan
50,34,50/img/puzzle_50_34.png,"How many small green squares and small orange squares are there in total? A: 13,B: 10,C: 4,D: 0,E: 25",E,nan,NO_FINAL_ANSWER,nan,50-34-1,nan
50,35,50/img/puzzle_50_35.png,"How many small gray squares and small red squares are there in total? A: 20,B: 3,C: 15,D: 1,E: 13",A,nan,NO_FINAL_ANSWER,nan,50-35-1,nan
50,36,50/img/puzzle_50_36.png,"How many small green squares and small olive squares are there in total? A: 23,B: 18,C: 21,D: 11,E: 24",E,nan,NO_FINAL_ANSWER,nan,50-36-1,nan
50,37,50/img/puzzle_50_37.png,"How many more small cyan squares are there than small yellow squares? A: 2,B: 16,C: 20,D: 13,E: 25",B,nan,NO_FINAL_ANSWER,nan,50-37-1,nan
50,38,50/img/puzzle_50_38.png,"How many small olive squares and small red squares are there in total? A: 20,B: 24,C: 5,D: 12,E: 0",B,nan,NO_FINAL_ANSWER,nan,50-38-1,nan
50,39,50/img/puzzle_50_39.png,"How many small gray squares and small green squares are there in total? A: 20,B: 7,C: 3,D: 10,E: 14",A,nan,NO_FINAL_ANSWER,nan,50-39-1,nan
50,40,50/img/puzzle_50_40.png,"How many more small red squares are there than small yellow squares? A: 9,B: 1,C: 10,D: 7,E: 3",C,nan,NO_FINAL_ANSWER,nan,50-40-1,nan
50,41,50/img/puzzle_50_41.png,"How many more small olive squares are there than small yellow squares? A: 15,B: 13,C: 4,D: 14,E: 1",D,nan,NO_FINAL_ANSWER,nan,50-41-1,nan
50,42,50/img/puzzle_50_42.png,"How many more small purple squares are there than small green squares? A: 22,B: 5,C: 10,D: 12,E: 35",A,nan,NO_FINAL_ANSWER,nan,50-42-1,nan
50,43,50/img/puzzle_50_43.png,"How many more small cyan squares are there than small olive squares? A: 21,B: 5,C: 25,D: 0,E: 10",E,nan,NO_FINAL_ANSWER,nan,50-43-1,nan
50,44,50/img/puzzle_50_44.png,"How many small olive squares and small red squares are there in total? A: 24,B: 2,C: 11,D: 16,E: 5",A,nan,NO_FINAL_ANSWER,nan,50-44-1,nan
50,45,50/img/puzzle_50_45.png,"How many more small green squares are there than small orange squares? A: 22,B: 21,C: 29,D: 8,E: 4",E,nan,NO_FINAL_ANSWER,nan,50-45-1,nan
50,46,50/img/puzzle_50_46.png,"How many small orange squares and small blue squares are there in total? A: 27,B: 8,C: 6,D: 26,E: 30",E,nan,NO_FINAL_ANSWER,nan,50-46-1,nan
50,47,50/img/puzzle_50_47.png,"How many small cyan squares and small blue squares are there in total? A: 19,B: 9,C: 13,D: 17,E: 25",E,nan,NO_FINAL_ANSWER,nan,50-47-1,nan
50,48,50/img/puzzle_50_48.png,"How many more small cyan squares are there than small olive squares? A: 10,B: 7,C: 15,D: 2,E: 8",D,nan,NO_FINAL_ANSWER,nan,50-48-1,nan
50,49,50/img/puzzle_50_49.png,"How many more small cyan squares are there than small purple squares? A: 8,B: 4,C: 1,D: 3,E: 17",D,nan,NO_FINAL_ANSWER,nan,50-49-1,nan
50,50,50/img/puzzle_50_50.png,"How many small purple squares and small brown squares are there in total? A: 7,B: 29,C: 8,D: 30,E: 15",D,nan,NO_FINAL_ANSWER,nan,50-50-1,nan
50,51,50/img/puzzle_50_51.png,"How many more small orange squares are there than small purple squares? A: 20,B: 21,C: 2,D: 10,E: 18",D,nan,NO_FINAL_ANSWER,nan,50-51-1,nan
