puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
29,1,29/img/puzzle_29_e_1.png,"There are blades on the board. We want to have 1 blade in each column and 1 blade in each row. The number of blades which need to be removed is: A: 0,B: 3,C: 7,D: 5,E: 6",B,nan,NO_FINAL_ANSWER,nan,29-1-1,nan
29,2,29/img/puzzle_29_e_2.png,"There are locks on the board. We want to have 2 locks in each column and 2 locks in each row. How many locks do we need to add? A: 7,B: 9,C: 8,D: 6,E: 5",E,nan,NO_FINAL_ANSWER,nan,29-2-1,nan
29,3,29/img/puzzle_29_e_3.png,"There are books on the board. We want to have 1 book in each column and 1 book in each row. The number of books we need to remove is: A: 3,B: 7,C: 0,D: 6,E: 5",A,nan,NO_FINAL_ANSWER,nan,29-3-1,nan
29,4,29/img/puzzle_29_e_4.png,"There are medals on the board. We want to have 1 medal in each column and 1 medal in each row. The number of medals we need to add is: A: 1,B: 4,C: 2,D: 5,E: 0",A,nan,NO_FINAL_ANSWER,nan,29-4-1,nan
29,5,29/img/puzzle_29_e_5.png,"There are drinks on the board. We want to have 1 drink in each column and 1 drink in each row. How many drinks do we need to add? A: 2,B: 5,C: 3,D: 1,E: 0",A,nan,NO_FINAL_ANSWER,nan,29-5-1,nan
29,6,29/img/puzzle_29_e_6.png,"There are locks on the board. We want to have 1 lock in each column and 1 lock in each row. The number of locks we need to add is: A: 0,B: 5,C: 1,D: 2,E: 3",C,nan,NO_FINAL_ANSWER,nan,29-6-1,nan
29,7,29/img/puzzle_29_e_7.png,"There are umbrellas on the board. We want to have 1 umbrella in each column and 1 umbrella in each row. How many umbrellas do we need to remove? A: 0,B: 3,C: 6,D: 2,E: 4",D,nan,NO_FINAL_ANSWER,nan,29-7-1,nan
29,8,29/img/puzzle_29_e_8.png,"There are birds on the board. We want to have 2 birds in each column and 2 birds in each row. The number of birds we need to add is: A: 5,B: 3,C: 1,D: 0,E: 4",E,nan,NO_FINAL_ANSWER,nan,29-8-1,nan
29,9,29/img/puzzle_29_e_9.png,"There are disks on the board. We want to have 2 disks in each column and 2 disks in each row. The number of disks which need to be added is: A: 4,B: 3,C: 1,D: 5,E: 2",C,nan,NO_FINAL_ANSWER,nan,29-9-1,nan
29,10,29/img/puzzle_29_e_10.png,"There are medals on the board. We want to have 2 medals in each column and 2 medals in each row. How many medals need to be added? A: 4,B: 1,C: 5,D: 6,E: 3",E,nan,NO_FINAL_ANSWER,nan,29-10-1,nan
29,11,29/img/puzzle_29_e_11.png,"There are flowers on the board. We want to have 2 flowers in each column and 2 flowers in each row. The number of flowers we need to remove is: A: 4,B: 2,C: 1,D: 6,E: 3",B,nan,NO_FINAL_ANSWER,nan,29-11-1,nan
29,12,29/img/puzzle_29_e_12.png,"There are clocks on the board. How many clocks need to be removed if we want to have 1 clock in each column and 1 clock in each row? A: 1,B: 3,C: 5,D: 4,E: 6",D,nan,NO_FINAL_ANSWER,nan,29-12-1,nan
29,13,29/img/puzzle_29_e_13.png,"There are locks on the board. How many locks do we need to add if we want to have 2 locks in each column and 2 locks in each row? A: 1,B: 2,C: 3,D: 4,E: 0",E,nan,NO_FINAL_ANSWER,nan,29-13-1,nan
29,14,29/img/puzzle_29_e_14.png,"There are footwears on the board. We want to have 2 footwears in each column and 2 footwears in each row. The number of footwears which need to be removed is: A: 8,B: 7,C: 4,D: 1,E: 0",C,nan,NO_FINAL_ANSWER,nan,29-14-1,nan
29,15,29/img/puzzle_29_e_15.png,"There are hats on the board. We want to have 2 hats in each column and 2 hats in each row. The number of hats we need to add is: A: 0,B: 3,C: 4,D: 2,E: 1",E,nan,NO_FINAL_ANSWER,nan,29-15-1,nan
29,16,29/img/puzzle_29_e_16.png,"There are envelopes on the board. We want to have 1 envelope in each column and 1 envelope in each row. The number of envelopes which need to be removed is: A: 3,B: 6,C: 4,D: 2,E: 7",A,nan,NO_FINAL_ANSWER,nan,29-16-1,nan
29,17,29/img/puzzle_29_e_17.png,"There are writing utensils on the board. How many writing utensils need to be added if we want to have 2 writing utensils in each column and 2 writing utensils in each row? A: 2,B: 4,C: 0,D: 5,E: 6",A,nan,NO_FINAL_ANSWER,nan,29-17-1,nan
29,18,29/img/puzzle_29_e_18.png,"There are envelopes on the board. How many envelopes need to be added if we want to have 1 envelope in each column and 1 envelope in each row? A: 6,B: 2,C: 5,D: 4,E: 1",B,nan,NO_FINAL_ANSWER,nan,29-18-1,nan
29,19,29/img/puzzle_29_e_19.png,"There are clocks on the board. How many clocks need to be removed if we want to have 1 clock in each column and 1 clock in each row? A: 1,B: 3,C: 8,D: 4,E: 5",D,nan,NO_FINAL_ANSWER,nan,29-19-1,nan
29,20,29/img/puzzle_29_e_20.png,"There are disks on the board. How many disks need to be removed if we want to have 1 disk in each column and 1 disk in each row? A: 4,B: 0,C: 5,D: 2,E: 1",D,nan,NO_FINAL_ANSWER,nan,29-20-1,nan
29,21,29/img/puzzle_29_e_21.png,"There are footwears on the board. How many footwears do we need to add if we want to have 2 footwears in each column and 2 footwears in each row? A: 1,B: 0,C: 2,D: 4,E: 5",C,nan,NO_FINAL_ANSWER,nan,29-21-1,nan
29,22,29/img/puzzle_29_e_22.png,"There are clocks on the board. We want to have 2 clocks in each column and 2 clocks in each row. The number of clocks which need to be removed is: A: 8,B: 4,C: 3,D: 1,E: 6",B,nan,NO_FINAL_ANSWER,nan,29-22-1,nan
29,23,29/img/puzzle_29_e_23.png,"There are blades on the board. We want to have 2 blades in each column and 2 blades in each row. The number of blades which need to be removed is: A: 6,B: 1,C: 8,D: 2,E: 5",E,nan,NO_FINAL_ANSWER,nan,29-23-1,nan
29,24,29/img/puzzle_29_e_24.png,"There are writing utensils on the board. We want to have 2 writing utensils in each column and 2 writing utensils in each row. The number of writing utensils which need to be added is: A: 2,B: 5,C: 6,D: 0,E: 4",A,nan,NO_FINAL_ANSWER,nan,29-24-1,nan
29,25,29/img/puzzle_29_e_25.png,"There are writing utensils on the board. We want to have 1 writing utensil in each column and 1 writing utensil in each row. The number of writing utensils we need to add is: A: 1,B: 2,C: 5,D: 4,E: 0",A,nan,NO_FINAL_ANSWER,nan,29-25-1,nan
29,26,29/img/puzzle_29_e_26.png,"There are disks on the board. We want to have 2 disks in each column and 2 disks in each row. How many disks need to be removed? A: 3,B: 7,C: 0,D: 1,E: 2",A,nan,NO_FINAL_ANSWER,nan,29-26-1,nan
29,27,29/img/puzzle_29_e_27.png,"There are writing utensils on the board. We want to have 2 writing utensils in each column and 2 writing utensils in each row. The number of writing utensils we need to add is: A: 4,B: 1,C: 2,D: 0,E: 3",D,nan,NO_FINAL_ANSWER,nan,29-27-1,nan
29,28,29/img/puzzle_29_e_28.png,"There are medals on the board. How many medals need to be added if we want to have 1 medal in each column and 1 medal in each row? A: 6,B: 1,C: 0,D: 3,E: 2",E,nan,NO_FINAL_ANSWER,nan,29-28-1,nan
29,29,29/img/puzzle_29_e_29.png,"There are hats on the board. We want to have 1 hat in each column and 1 hat in each row. The number of hats we need to remove is: A: 3,B: 4,C: 2,D: 1,E: 0",E,nan,NO_FINAL_ANSWER,nan,29-29-1,nan
29,30,29/img/puzzle_29_e_30.png,"There are footwears on the board. We want to have 1 footwear in each column and 1 footwear in each row. How many footwears need to be removed? A: 0,B: 5,C: 4,D: 2,E: 1",E,nan,NO_FINAL_ANSWER,nan,29-30-1,nan
29,31,29/img/puzzle_29_e_31.png,"There are locks on the board. We want to have 1 lock in each column and 1 lock in each row. How many locks do we need to remove? A: 2,B: 6,C: 1,D: 3,E: 5",A,nan,NO_FINAL_ANSWER,nan,29-31-1,nan
29,32,29/img/puzzle_29_e_32.png,"There are hats on the board. We want to have 1 hat in each column and 1 hat in each row. How many hats do we need to remove? A: 3,B: 4,C: 1,D: 7,E: 2",A,nan,NO_FINAL_ANSWER,nan,29-32-1,nan
29,33,29/img/puzzle_29_e_33.png,"There are disks on the board. We want to have 1 disk in each column and 1 disk in each row. How many disks do we need to add? A: 4,B: 2,C: 5,D: 6,E: 1",B,nan,NO_FINAL_ANSWER,nan,29-33-1,nan
29,34,29/img/puzzle_29_e_34.png,"There are balls on the board. We want to have 1 ball in each column and 1 ball in each row. How many balls need to be added? A: 2,B: 1,C: 0,D: 3,E: 4",C,nan,NO_FINAL_ANSWER,nan,29-34-1,nan
