puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
41,1,41/img/puzzle_41_1.png,"9 tigers sat in a line as in the image. Each tiger roared only once to each tiger on the side it faced. In total, how many times did they roar? A: 40,B: 3,C: 6,D: 36,E: 9",A,nan,NO_FINAL_ANSWER,nan,41-1-1,nan
41,2,41/img/puzzle_41_2.png,"4 ducks sat in a line as in the image. Each duck quacked only once to each duck on the side it faced. In total, how many times did they quack? A: 7,B: 4,C: 6,D: 0,E: 3",C,nan,NO_FINAL_ANSWER,nan,41-2-1,nan
41,3,41/img/puzzle_41_3.png,"6 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 15,B: 19,C: 16,D: 18,E: 3",B,nan,NO_FINAL_ANSWER,nan,41-3-1,nan
41,4,41/img/puzzle_41_4.png,"6 cats sat in a line as in the image. Each cat meowed only once to each cat on the side it faced. In total, how many times did they meow? A: 0,B: 12,C: 5,D: 4,E: 6",B,nan,NO_FINAL_ANSWER,nan,41-4-1,nan
41,5,41/img/puzzle_41_5.png,"5 penguins sat in a line as in the image. Each penguin honked only once to each penguin on the side it faced. In total, how many times did they honk? A: 11,B: 17,C: 7,D: 5,E: 10",E,nan,NO_FINAL_ANSWER,nan,41-5-1,nan
41,6,41/img/puzzle_41_6.png,"9 eagles sat in a line as in the image. Each eagle screeched only once to each eagle on the side it faced. In total, how many times did they screech? A: 11,B: 49,C: 32,D: 34,E: 48",D,nan,NO_FINAL_ANSWER,nan,41-6-1,nan
41,7,41/img/puzzle_41_7.png,"6 turkeys sat in a line as in the image. Each turkey gobbled only once to each turkey on the side it faced. In total, how many times did they gobble? A: 9,B: 6,C: 15,D: 14,E: 7",D,nan,NO_FINAL_ANSWER,nan,41-7-1,nan
41,8,41/img/puzzle_41_8.png,"9 eagles sat in a line as in the image. Each eagle screeched only once to each eagle on the side it faced. In total, how many times did they screech? A: 53,B: 59,C: 23,D: 31,E: 38",E,nan,NO_FINAL_ANSWER,nan,41-8-1,nan
41,9,41/img/puzzle_41_9.png,"9 turkeys sat in a line as in the image. Each turkey gobbled only once to each turkey on the side it faced. In total, how many times did they gobble? A: 51,B: 29,C: 4,D: 38,E: 45",D,nan,NO_FINAL_ANSWER,nan,41-9-1,nan
41,10,41/img/puzzle_41_10.png,"10 turkeys sat in a line as in the image. Each turkey gobbled only once to each turkey on the side it faced. In total, how many times did they gobble? A: 1,B: 51,C: 43,D: 7,E: 45",E,nan,NO_FINAL_ANSWER,nan,41-10-1,nan
41,11,41/img/puzzle_41_11.png,"7 eagles sat in a line as in the image. Each eagle screeched only once to each eagle on the side it faced. In total, how many times did they screech? A: 32,B: 13,C: 29,D: 16,E: 25",E,nan,NO_FINAL_ANSWER,nan,41-11-1,nan
41,12,41/img/puzzle_41_12.png,"9 ducks sat in a line as in the image. Each duck quacked only once to each duck on the side it faced. In total, how many times did they quack? A: 31,B: 23,C: 30,D: 44,E: 1",D,nan,NO_FINAL_ANSWER,nan,41-12-1,nan
41,13,41/img/puzzle_41_13.png,"7 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 31,B: 32,C: 30,D: 19,E: 33",D,nan,NO_FINAL_ANSWER,nan,41-13-1,nan
41,14,41/img/puzzle_41_14.png,"8 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 17,B: 11,C: 5,D: 4,E: 29",A,nan,NO_FINAL_ANSWER,nan,41-14-1,nan
41,15,41/img/puzzle_41_15.png,"9 birds sat in a line as in the image. Each bird chirped only once to each bird on the side it faced. In total, how many times did they chirp? A: 22,B: 27,C: 17,D: 54,E: 21",D,nan,NO_FINAL_ANSWER,nan,41-15-1,nan
41,16,41/img/puzzle_41_16.png,"10 birds sat in a line as in the image. Each bird chirped only once to each bird on the side it faced. In total, how many times did they chirp? A: 42,B: 4,C: 15,D: 25,E: 31",A,nan,NO_FINAL_ANSWER,nan,41-16-1,nan
41,17,41/img/puzzle_41_17.png,"5 cats sat in a line as in the image. Each cat meowed only once to each cat on the side it faced. In total, how many times did they meow? A: 9,B: 17,C: 12,D: 1,E: 7",C,nan,NO_FINAL_ANSWER,nan,41-17-1,nan
41,18,41/img/puzzle_41_18.png,"4 birds sat in a line as in the image. Each bird chirped only once to each bird on the side it faced. In total, how many times did they chirp? A: 5,B: 9,C: 0,D: 7,E: 1",B,nan,NO_FINAL_ANSWER,nan,41-18-1,nan
41,19,41/img/puzzle_41_19.png,"10 birds sat in a line as in the image. Each bird chirped only once to each bird on the side it faced. In total, how many times did they chirp? A: 39,B: 26,C: 24,D: 14,E: 64",E,nan,NO_FINAL_ANSWER,nan,41-19-1,nan
41,20,41/img/puzzle_41_20.png,"8 owls sat in a line as in the image. Each owl hooted only once to each owl on the side it faced. In total, how many times did they hoot? A: 20,B: 31,C: 21,D: 23,E: 17",B,nan,NO_FINAL_ANSWER,nan,41-20-1,nan
41,21,41/img/puzzle_41_21.png,"9 turkeys sat in a line as in the image. Each turkey gobbled only once to each turkey on the side it faced. In total, how many times did they gobble? A: 5,B: 7,C: 42,D: 59,E: 26",E,nan,NO_FINAL_ANSWER,nan,41-21-1,nan
41,22,41/img/puzzle_41_22.png,"9 turkeys sat in a line as in the image. Each turkey gobbled only once to each turkey on the side it faced. In total, how many times did they gobble? A: 4,B: 18,C: 55,D: 59,E: 24",E,nan,NO_FINAL_ANSWER,nan,41-22-1,nan
41,23,41/img/puzzle_41_23.png,"7 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 7,B: 2,C: 5,D: 19,E: 31",D,nan,NO_FINAL_ANSWER,nan,41-23-1,nan
41,24,41/img/puzzle_41_24.png,"10 birds sat in a line as in the image. Each bird chirped only once to each bird on the side it faced. In total, how many times did they chirp? A: 37,B: 38,C: 57,D: 8,E: 11",A,nan,NO_FINAL_ANSWER,nan,41-24-1,nan
41,25,41/img/puzzle_41_25.png,"8 tigers sat in a line as in the image. Each tiger roared only once to each tiger on the side it faced. In total, how many times did they roar? A: 27,B: 38,C: 41,D: 20,E: 36",E,nan,NO_FINAL_ANSWER,nan,41-25-1,nan
41,26,41/img/puzzle_41_26.png,"4 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 7,B: 2,C: 6,D: 9,E: 1",C,nan,NO_FINAL_ANSWER,nan,41-26-1,nan
41,27,41/img/puzzle_41_27.png,"6 birds sat in a line as in the image. Each bird chirped only once to each bird on the side it faced. In total, how many times did they chirp? A: 19,B: 0,C: 3,D: 5,E: 2",A,nan,NO_FINAL_ANSWER,nan,41-27-1,nan
41,28,41/img/puzzle_41_28.png,"5 tigers sat in a line as in the image. Each tiger roared only once to each tiger on the side it faced. In total, how many times did they roar? A: 15,B: 1,C: 11,D: 10,E: 9",D,nan,NO_FINAL_ANSWER,nan,41-28-1,nan
41,29,41/img/puzzle_41_29.png,"7 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 19,B: 18,C: 17,D: 21,E: 5",D,nan,NO_FINAL_ANSWER,nan,41-29-1,nan
41,30,41/img/puzzle_41_30.png,"9 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 42,B: 32,C: 15,D: 0,E: 30",B,nan,NO_FINAL_ANSWER,nan,41-30-1,nan
41,31,41/img/puzzle_41_31.png,"5 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 10,B: 16,C: 2,D: 11,E: 5",B,nan,NO_FINAL_ANSWER,nan,41-31-1,nan
41,32,41/img/puzzle_41_32.png,"10 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 65,B: 24,C: 10,D: 53,E: 21",D,nan,NO_FINAL_ANSWER,nan,41-32-1,nan
41,33,41/img/puzzle_41_33.png,"5 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 3,B: 9,C: 5,D: 6,E: 8",E,nan,NO_FINAL_ANSWER,nan,41-33-1,nan
41,34,41/img/puzzle_41_34.png,"6 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 12,B: 7,C: 23,D: 10,E: 1",C,nan,NO_FINAL_ANSWER,nan,41-34-1,nan
41,35,41/img/puzzle_41_35.png,"6 cats sat in a line as in the image. Each cat meowed only once to each cat on the side it faced. In total, how many times did they meow? A: 6,B: 18,C: 8,D: 10,E: 21",E,nan,NO_FINAL_ANSWER,nan,41-35-1,nan
41,36,41/img/puzzle_41_36.png,"4 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 9,B: 4,C: 6,D: 2,E: 0",D,nan,NO_FINAL_ANSWER,nan,41-36-1,nan
41,37,41/img/puzzle_41_37.png,"4 ducks sat in a line as in the image. Each duck quacked only once to each duck on the side it faced. In total, how many times did they quack? A: 4,B: 6,C: 8,D: 7,E: 2",B,nan,NO_FINAL_ANSWER,nan,41-37-1,nan
41,38,41/img/puzzle_41_38.png,"9 ducks sat in a line as in the image. Each duck quacked only once to each duck on the side it faced. In total, how many times did they quack? A: 40,B: 12,C: 32,D: 46,E: 5",A,nan,NO_FINAL_ANSWER,nan,41-38-1,nan
41,39,41/img/puzzle_41_39.png,"5 penguins sat in a line as in the image. Each penguin honked only once to each penguin on the side it faced. In total, how many times did they honk? A: 4,B: 12,C: 3,D: 16,E: 5",B,nan,NO_FINAL_ANSWER,nan,41-39-1,nan
41,40,41/img/puzzle_41_40.png,"9 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 34,B: 55,C: 46,D: 6,E: 54",A,nan,NO_FINAL_ANSWER,nan,41-40-1,nan
41,41,41/img/puzzle_41_41.png,"8 penguins sat in a line as in the image. Each penguin honked only once to each penguin on the side it faced. In total, how many times did they honk? A: 3,B: 18,C: 38,D: 16,E: 34",C,nan,NO_FINAL_ANSWER,nan,41-41-1,nan
41,42,41/img/puzzle_41_42.png,"7 penguins sat in a line as in the image. Each penguin honked only once to each penguin on the side it faced. In total, how many times did they honk? A: 13,B: 31,C: 20,D: 17,E: 7",D,nan,NO_FINAL_ANSWER,nan,41-42-1,nan
41,43,41/img/puzzle_41_43.png,"8 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 14,B: 38,C: 10,D: 7,E: 37",E,nan,NO_FINAL_ANSWER,nan,41-43-1,nan
41,44,41/img/puzzle_41_44.png,"7 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 22,B: 20,C: 21,D: 26,E: 13",C,nan,NO_FINAL_ANSWER,nan,41-44-1,nan
41,45,41/img/puzzle_41_45.png,"10 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 28,B: 18,C: 38,D: 50,E: 4",C,nan,NO_FINAL_ANSWER,nan,41-45-1,nan
41,46,41/img/puzzle_41_46.png,"5 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 13,B: 8,C: 9,D: 1,E: 12",B,nan,NO_FINAL_ANSWER,nan,41-46-1,nan
41,47,41/img/puzzle_41_47.png,"9 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 32,B: 4,C: 53,D: 15,E: 8",A,nan,NO_FINAL_ANSWER,nan,41-47-1,nan
41,48,41/img/puzzle_41_48.png,"8 turkeys sat in a line as in the image. Each turkey gobbled only once to each turkey on the side it faced. In total, how many times did they gobble? A: 27,B: 25,C: 2,D: 32,E: 8",A,nan,NO_FINAL_ANSWER,nan,41-48-1,nan
41,49,41/img/puzzle_41_49.png,"8 roosters sat in a line as in the image. Each rooster crowed only once to each rooster on the side it faced. In total, how many times did they crow? A: 31,B: 40,C: 29,D: 19,E: 34",E,nan,NO_FINAL_ANSWER,nan,41-49-1,nan
41,50,41/img/puzzle_41_50.png,"5 leopards sat in a line as in the image. Each leopard roared only once to each leopard on the side it faced. In total, how many times did they roar? A: 15,B: 7,C: 12,D: 14,E: 9",C,nan,NO_FINAL_ANSWER,nan,41-50-1,nan
