puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
19,1,19/img/puzzle_19_e_1.png,"How many ways are there for the feline to reach the bird if the feline can only move horizontally or vertically towards the bird in the grid? A: 6,B: 13,C: 12,D: 10,E: 9",D,nan,NO_FINAL_ANSWER,nan,19-1-1,nan
19,2,19/img/puzzle_19_e_2.png,"In how many ways can the bird reach the monkey given that the bird can only move horizontally or vertically towards the monkey in the grid? A: 9,B: 5,C: 2,D: 6,E: 8",D,nan,NO_FINAL_ANSWER,nan,19-2-1,nan
19,3,19/img/puzzle_19_e_3.png,"A monkey can only move horizontally or vertically towards a bird in the grid. How many ways are there for the monkey to reach the bird? A: 10,B: 7,C: 3,D: 6,E: 9",D,nan,NO_FINAL_ANSWER,nan,19-3-1,nan
19,4,19/img/puzzle_19_e_4.png,"A bird can only move horizontally or vertically towards a monkey in the grid. How many ways are there for the bird to reach the monkey? A: 35,B: 37,C: 39,D: 34,E: 36",A,nan,NO_FINAL_ANSWER,nan,19-4-1,nan
19,5,19/img/puzzle_19_e_5.png,"In how many ways can the feline reach the bird given that the feline can only move horizontally or vertically towards the bird in the grid? A: 32,B: 38,C: 34,D: 35,E: 31",D,nan,NO_FINAL_ANSWER,nan,19-5-1,nan
19,6,19/img/puzzle_19_e_6.png,"A bird can only move horizontally or vertically towards a feline in the grid. The number of ways that the bird can reach the feline is: A: 14,B: 9,C: 12,D: 7,E: 10",E,nan,NO_FINAL_ANSWER,nan,19-6-1,nan
19,7,19/img/puzzle_19_e_7.png,"A bird can only move horizontally or vertically towards a feline in the grid. How many ways are there for the bird to reach the feline? A: 12,B: 6,C: 8,D: 10,E: 11",D,nan,NO_FINAL_ANSWER,nan,19-7-1,nan
19,8,19/img/puzzle_19_e_8.png,"How many ways are there for the monkey to reach the bird given that the monkey can only move horizontally or vertically towards the bird in the grid? A: 7,B: 10,C: 9,D: 11,E: 12",B,nan,NO_FINAL_ANSWER,nan,19-8-1,nan
19,9,19/img/puzzle_19_e_9.png,"A bird can only move horizontally or vertically towards a feline in the grid. The number of ways that the bird can reach the feline is: A: 3,B: 6,C: 8,D: 10,E: 7",B,nan,NO_FINAL_ANSWER,nan,19-9-1,nan
19,10,19/img/puzzle_19_e_10.png,"In how many ways can the bird reach the feline given that the bird can only move horizontally or vertically towards the feline in the grid? A: 4,B: 5,C: 10,D: 9,E: 6",E,nan,NO_FINAL_ANSWER,nan,19-10-1,nan
19,11,19/img/puzzle_19_e_11.png,"How many ways are there for the monkey to reach the bird if the monkey can only move horizontally or vertically towards the bird in the grid? A: 38,B: 36,C: 32,D: 35,E: 39",D,nan,NO_FINAL_ANSWER,nan,19-11-1,nan
